ID,WT,FSA,Rural_FSA,Region,YOB,Age,Gender,Education,Children,Religion,Politics_Spectrum,Born_Current_City,Born_Current_Province,Born_Current_Country,Born_Parents,Income,Financial_Security,Financial_400,Employment,Occupation_Type,Home_Ownership,SV_01,SV_02,SV_03,SV_04,SV_05,SV_06,SV_07,SV_08,SV_09,SV_10,SV_11,SV_12,SV_13,SV_14,SV_15,SV_16,SV_17,SV_18,SV_19,SV_20,Conflict_1,Conflict_2,Conflict_3
1335,0.7660668435224791,B2N,No,Atlantic,1953,55+,Male,HS,Yes,Somewhat important,Conservative views,No,Yes,No,All parents born in Canada,NA,Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Like me,Like me,Somewhat like me,Not like me,Somewhat like me,Somewhat like me,A little like me,Like me,Very much like me,Like me,Like me,Very much like me,Somewhat like me,A little like me,Somewhat like me,Not like me,A little like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1336,0.6012177971820625,E4H,No,Atlantic,1946,55+,Female,HS,No,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me,Somewhat like me,Very much like me,Somewhat like me,Not like me,Not like me,Not like me,Not like me,Somewhat like me,Not like me,Like me,Somewhat like me,Like me,Not like me,Somewhat like me,A little like me,Not like me,Not like me at all,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs"
1337,0.4708289581990059,E3C,No,Atlantic,1955,55+,Male,College,No,Not important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Like me,A little like me,Like me,Somewhat like me,A little like me,A little like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,A little like me,Somewhat like me,Not like me,A little like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1338,0.7690195778183321,B2Z,No,Atlantic,1986,18-34,Male,College,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Like me,Not like me,Not like me,Somewhat like me,A little like me,A little like me,Somewhat like me,Like me,Like me,Somewhat like me,A little like me,A little like me,Very much like me,A little like me,A little like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1339,0.3,E3C,No,Atlantic,1978,35-54,Female,Bachelors,Yes,Somewhat important,Conservative views,No,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",No,I wouldn't be able to pay for the expense right now,Full-time,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Not like me,Not like me,Like me,Like me,Like me,Somewhat like me,Very much like me,Very much like me,Not like me,Like me,Somewhat like me,Like me,Like me,Like me,Somewhat like me,Very much like me,Very much like me,Very much like me,Not like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1340,0.5441188895681799,B0S,Yes,Atlantic,1970,35-54,Male,College,No,Not important,Conservative views,No,No,Yes,All parents born in Canada,NA,Yes,By borrowing from a friend or family member,Out of workforce,"Natural resources, agriculture and related production occupations",Rented (even if no cash rent is paid)?,Very much like me,Not like me at all,Like me,Somewhat like me,Very much like me,Like me,Very much like me,A little like me,Not like me,Somewhat like me,Like me,Not like me,A little like me,Somewhat like me,A little like me,Very much like me,Very much like me,Not like me at all,Not like me at all,A little like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1342,0.47879597442118554,B3A,No,Atlantic,1974,35-54,Female,Trades,No,Very important,Both conservative and liberal views,No,No,No,All parents born outside Canada,NA,No,I wouldn't be able to pay for the expense right now,Unemployed,"Business, finance and administration occupations",Rented (even if no cash rent is paid)?,Very much like me,Somewhat like me,Very much like me,Very much like me,Somewhat like me,Somewhat like me,Very much like me,Somewhat like me,Not like me,Somewhat like me,Not like me,A little like me,Very much like me,Very much like me,Not like me,Like me,Very much like me,Not like me at all,Not like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1344,0.3,E1V,No,Atlantic,1947,55+,Male,Bachelors,No,Somewhat important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,NA,NA,Prefer not to say,Out of workforce,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me,A little like me,A little like me,A little like me,Not like me,Not like me,Not like me,Not like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,Not like me,Not like me,Not like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1345,0.3,A1A,No,Atlantic,1980,35-54,Female,Bachelors,Yes,Very important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"$150,000 - $199,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Health occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Like me,Very much like me,A little like me,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Like me,Like me,Very much like me,Not like me at all,Not like me at all,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1346,0.7690195778183321,B4V,No,Atlantic,1991,18-34,Male,College,No,Not important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,"Natural resources, agriculture and related production occupations",Rented (even if no cash rent is paid)?,Not like me,Not like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,Like me,A little like me,Not like me,A little like me,Very much like me,Like me,A little like me,A little like me,A little like me,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1347,0.3,B2N,No,Atlantic,1972,35-54,Male,Bachelors,No,Not important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Not like me,Not like me at all,Like me,Very much like me,Somewhat like me,Very much like me,Very much like me,Not like me,A little like me,Not like me,Like me,Not like me,Somewhat like me,Very much like me,Like me,Somewhat like me,Very much like me,Not like me,Not like me at all,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1348,0.7660668435224791,B4N,No,Atlantic,1948,55+,Male,HS,Yes,Very important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Very much like me,Very much like me,Very much like me,Like me,A little like me,Like me,Not like me,Not like me,Very much like me,Very much like me,Like me,Very much like me,Very much like me,Like me,Very much like me,Like me,Not like me at all,Not like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1349,0.3,B0P,Yes,Atlantic,1972,35-54,Female,Bachelors,No,NA,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Not like me,Like me,Very much like me,Like me,Not like me at all,Not like me,A little like me,A little like me,Very much like me,Like me,Like me,Like me,Very much like me,Somewhat like me,A little like me,Not like me,A little like me,Not like me at all,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1350,0.3,B0W,Yes,Atlantic,1969,35-54,Male,Bachelors,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,Using money from a bank loan or line of credit,Full-time,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me,A little like me,Somewhat like me,A little like me,A little like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1352,0.3,E1B,No,Atlantic,1966,35-54,Female,Bachelors,No,Somewhat important,Conservative views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Like me,Like me,Like me,Like me,Not like me,Not like me,Like me,Like me,Not like me,Somewhat like me,A little like me,Somewhat like me,A little like me,Not like me,A little like me,Somewhat like me,Somewhat like me,Somewhat like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1353,0.6947273090723136,B4V,No,Atlantic,1983,35-54,Female,HS,No,Not important,Conservative views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Like me,Not like me at all,Very much like me,Very much like me,Somewhat like me,Not like me,Somewhat like me,Not like me,Not like me,Like me,Not like me,Not like me,Very much like me,Not like me,Not like me,A little like me,Very much like me,Not like me,Not like me,Not like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1354,0.36936358031464994,A2A,No,Atlantic,1951,55+,Female,College,Yes,Very important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,Sales and service occupations,Rented (even if no cash rent is paid)?,Very much like me,Like me,Very much like me,Very much like me,Like me,Like me,Like me,A little like me,Like me,Very much like me,Somewhat like me,Like me,Like me,Very much like me,Very much like me,Very much like me,Like me,Not like me at all,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1355,0.47879597442118554,A1X,No,Atlantic,1972,35-54,Female,Trades,Yes,Very important,Conservative views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",No,With the money currently in my checking/savings account or with cash,Unemployed,Sales and service occupations,Rented (even if no cash rent is paid)?,Very much like me,A little like me,Very much like me,Very much like me,Very much like me,A little like me,Very much like me,Not like me at all,Not like me at all,Very much like me,Very much like me,Somewhat like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Very much like me,Very much like me,Not like me at all,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1356,0.6947273090723136,E2H,No,Atlantic,1979,35-54,Female,HS,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",No,By borrowing from a friend or family member,Full-time,Health occupations,Rented (even if no cash rent is paid)?,A little like me,Not like me at all,Somewhat like me,Like me,Not like me,Not like me,Somewhat like me,A little like me,A little like me,Very much like me,Like me,Like me,A little like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,Not like me,A little like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1359,0.3,B0S,Yes,Atlantic,1948,55+,Male,Bachelors,Yes,Somewhat important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off over time,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Like me,A little like me,Like me,Somewhat like me,Not like me,Like me,Not like me,A little like me,Very much like me,A little like me,Not like me,A little like me,Like me,A little like me,Somewhat like me,Somewhat like me,Not like me at all,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1360,0.4269191329269054,A1C,No,Atlantic,1971,35-54,Female,College,No,Somewhat important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",NA,Put it on my credit card and pay it off over time,Part-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Very much like me,A little like me,Very much like me,Very much like me,Somewhat like me,Somewhat like me,Very much like me,Somewhat like me,Like me,Like me,Not like me,Like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Very much like me,A little like me,Very much like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1362,0.3,B2T,No,Atlantic,1975,35-54,Male,Bachelors,No,Somewhat important,Both conservative and liberal views,No,Yes,Yes,One parent born in Canada and one parent born outside Canada,NA,Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Like me,Like me,Like me,Somewhat like me,Like me,Like me,Like me,Somewhat like me,Somewhat like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1363,0.4708289581990059,A0E,Yes,Atlantic,1952,55+,Male,College,Yes,Not important,Conservative views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",No,By borrowing from a friend or family member,Out of workforce,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me at all,A little like me,Somewhat like me,Somewhat like me,Not like me at all,A little like me,Not like me,Not like me at all,Very much like me,A little like me,Like me,A little like me,Not like me,A little like me,Not like me,A little like me,Not like me,Not like me at all,Not like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1365,0.6012177971820625,B3P,No,Atlantic,1940,55+,Female,HS,No,Not important,Progressive/liberal views,No,No,No,All parents born outside Canada,"$150,000 - $199,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me at all,Like me,Like me,Like me,Not like me,A little like me,Not like me,Not like me,A little like me,Very much like me,Somewhat like me,Like me,Somewhat like me,Not like me,Not like me,A little like me,Not like me,Not like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1366,0.3,B2W,No,Atlantic,1952,55+,Male,Advanced,Yes,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,A little like me,Very much like me,Like me,Very much like me,A little like me,Like me,Like me,A little like me,A little like me,A little like me,Like me,Like me,Somewhat like me,Somewhat like me,A little like me,Very much like me,Not like me,A little like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1367,0.3,E5N,No,Atlantic,1978,35-54,Male,Bachelors,Yes,Somewhat important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,Occupations in manufacturing and utilities,Owned by you or a member of your household (even if it is still being paid for)?,Like me,A little like me,Like me,A little like me,Somewhat like me,Not like me,Not like me,Like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Like me,Not like me,Like me,Somewhat like me,A little like me,Not like me at all,Somewhat like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1368,0.3,E3V,No,Atlantic,1955,55+,Female,Bachelors,Yes,Very important,Conservative views,No,No,No,One parent born in Canada and one parent born outside Canada,"0 - $34,999",No,I wouldn't be able to pay for the expense right now,Out of workforce,Sales and service occupations,Rented (even if no cash rent is paid)?,Very much like me,Very much like me,Like me,Very much like me,Like me,A little like me,A little like me,Not like me,Not like me,Not like me,Somewhat like me,Somewhat like me,Like me,Like me,Somewhat like me,A little like me,A little like me,Not like me at all,Not like me at all,A little like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1369,0.36936358031464994,B0N,Yes,Atlantic,1952,55+,Female,College,Yes,Somewhat important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,NA,NA,With the money currently in my checking/savings account or with cash,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Somewhat like me,Like me,A little like me,Somewhat like me,Not like me,A little like me,Not like me,A little like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,Not like me,A little like me,Not like me,A little like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1370,0.4708289581990059,A0E,Yes,Atlantic,1965,55+,Male,College,Yes,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,Natural and applied sciences and related occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Very much like me,Very much like me,Like me,A little like me,A little like me,Not like me,Not like me,Very much like me,Like me,Very much like me,Very much like me,Very much like me,Very much like me,A little like me,Somewhat like me,Not like me at all,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1371,0.4269191329269054,E3K,No,Atlantic,1972,35-54,Female,College,Yes,Not important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me,Somewhat like me,Like me,Somewhat like me,Not like me,Somewhat like me,A little like me,Not like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1372,0.3,E1B,No,Atlantic,1992,18-34,Female,Bachelors,No,Somewhat important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,NA,Yes,By borrowing from a friend or family member,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Like me,A little like me,Like me,Very much like me,Very much like me,Somewhat like me,Somewhat like me,Like me,A little like me,Like me,Somewhat like me,A little like me,Like me,Like me,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1375,0.3,B0P,Yes,Atlantic,1984,35-54,Female,Bachelors,No,Not important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,"Business, finance and administration occupations",Rented (even if no cash rent is paid)?,Like me,Not like me at all,Somewhat like me,Like me,A little like me,Not like me at all,A little like me,Not like me at all,Not like me at all,Like me,A little like me,A little like me,Somewhat like me,Somewhat like me,Not like me,Not like me,A little like me,A little like me,Not like me at all,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1377,0.6012177971820625,B3R,No,Atlantic,1955,55+,Female,HS,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",No,By borrowing from a friend or family member,Out of workforce,"Business, finance and administration occupations",Rented (even if no cash rent is paid)?,Very much like me,Not like me,Not like me at all,Very much like me,A little like me,Not like me,A little like me,A little like me,Not like me,A little like me,A little like me,Not like me,A little like me,A little like me,A little like me,Not like me at all,Not like me at all,Not like me,Not like me at all,Not like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1378,0.6035366184845267,B3V,No,Atlantic,1995,18-34,Female,College,No,Very important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off over time,Full-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Like me,Somewhat like me,Like me,Like me,Somewhat like me,Like me,Like me,A little like me,Very much like me,Very much like me,Like me,A little like me,Like me,Somewhat like me,Not like me at all,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1379,0.7217371250073987,T3P,No,Prairies,1986,18-34,Male,Bachelors,No,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born outside Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,A little like me,A little like me,Like me,Like me,Very much like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Like me,Like me,Somewhat like me,Somewhat like me,Like me,Not like me,A little like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs"
1380,0.5106321064869935,T2C,No,Prairies,1981,35-54,Male,Bachelors,Yes,Not important,Both conservative and liberal views,No,No,Yes,One parent born in Canada and one parent born outside Canada,"$100,000 - $149,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,"Natural resources, agriculture and related production occupations",Owned by you or a member of your household (even if it is still being paid for)?,Not like me,Not like me at all,Somewhat like me,Like me,Very much like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,A little like me,Not like me,A little like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Somewhat like me,A little like me,Not like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1381,0.4487942613285165,V6N,No,BC,1946,55+,Male,Bachelors,Yes,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Natural and applied sciences and related occupations,Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Not like me,Not like me,A little like me,A little like me,Not like me,Not like me,A little like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,Not like me,A little like me,Not like me,A little like me,A little like me,Somewhat like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1382,0.3,B0J,Yes,Atlantic,1970,35-54,Male,Bachelors,Yes,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me,Very much like me,Like me,Like me,Not like me,Like me,Somewhat like me,Not like me,Like me,Like me,Like me,Like me,Like me,Not like me,Like me,Like me,A little like me,A little like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1385,1.6171022948292517,V5M,No,BC,1954,55+,Male,HS,Yes,Not important,Progressive/liberal views,Yes,Yes,Yes,All parents born outside Canada,"0 - $34,999",Yes,With the money currently in my checking/savings account or with cash,Part-time,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Not like me,Not like me at all,Like me,Very much like me,Very much like me,Like me,Somewhat like me,Not like me,A little like me,Somewhat like me,Not like me,Not like me at all,Like me,Very much like me,Not like me,Like me,Like me,Not like me,A little like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1386,0.5106321064869935,S7L,No,Prairies,1980,35-54,Male,Bachelors,Yes,Very important,Both conservative and liberal views,No,No,No,All parents born outside Canada,"0 - $34,999",No,Put it on my credit card and pay it off in full at the next statement,Part-time,Occupations in manufacturing and utilities,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,A little like me,A little like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1387,0.5641261117889022,V6H,No,BC,1985,35-54,Male,Advanced,No,Somewhat important,Progressive/liberal views,No,Yes,Yes,All parents born outside Canada,"$200,000 and over",Yes,With the money currently in my checking/savings account or with cash,Full-time,Health occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Somewhat like me,Like me,Very much like me,Very much like me,Not like me at all,Somewhat like me,A little like me,A little like me,Like me,Like me,Somewhat like me,Like me,Like me,Like me,Somewhat like me,Somewhat like me,Not like me,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1388,0.528019179948309,B3E,No,Atlantic,1953,55+,Male,Trades,Yes,Not important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Very much like me,Very much like me,Somewhat like me,Not like me,Very much like me,A little like me,Not like me at all,Very much like me,Like me,Somewhat like me,Like me,Very much like me,Not like me,Somewhat like me,Very much like me,A little like me,A little like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
